IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.125.8,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.9.152,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.4.233,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.78.1,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.6.150,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.83.71,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.245.96.80,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.103.65,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.78.188,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.210.57,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
